UID,REFCAT,Vulnerabilidad,SA,GradoDanio,PGA,Suelo,pNull,pLow,pMod,pExt,pCom,pMean,ojo,year,floor,facadeL,Escombro
3904,4815405XG1741F,M31-PRE,0.433,Sligth,0.19,C,0.39,0.513,0.078,0.018,0.002,Sligth,Masonry,1930,2,8.97,0.0113
3905,4815406XG1741F,M11-PRE,0.416,Extensive,0.19,C,0.004,0.076,0.275,0.314,0.331,Extensive,Masonry,1920,3,15.84,0.09913
3906,4815407XG1741F,M31-PRE,0.432,Sligth,0.19,C,0.391,0.513,0.077,0.018,0.002,Sligth,Masonry,1926,2,15.0,0.0105
3907,4815408XG1741F,RC31-PRE,0.27,None,0.189,C,0.761,0.178,0.054,0.006,0.001,None,Reinforced Concrete,1994,3,29.33,0
3908,4815901XG1741F,M11-PRE,0.416,Extensive,0.189,C,0.004,0.076,0.276,0.314,0.33,Extensive,Masonry,1920,2,28.97,0.08249
3909,4815902XG1741F,RC31-PRE,0.271,None,0.19,C,0.76,0.179,0.055,0.006,0.001,None,Reinforced Concrete,1980,3,30.08,0
3910,4815903XG1741F,RC31-LOW,0.16,None,0.19,C,0.643,0.24,0.101,0.014,0.002,None,Reinforced Concrete,1920,5,24.81,0
3911,4815906XG1741F,M34-PRE,0.419,None,0.19,C,0.595,0.373,0.027,0.004,0.0,None,Masonry,1960,3,8.07,0
3912,4815907XG1741F,M11-PRE,0.416,Extensive,0.189,C,0.004,0.076,0.276,0.314,0.33,Extensive,Masonry,1920,2,14.97,0.08132
3913,4816201XG1741F,RC31-LOW,0.269,None,0.188,C,0.764,0.177,0.054,0.005,0.001,None,Reinforced Concrete,2002,2,36.65,0
3914,4816202XG1741F,M31-PRE,0.359,None,0.168,B,0.619,0.351,0.026,0.004,0.0,None,Masonry,1900,1,26.84,0
3915,4816203XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1973,3,26.49,0
3916,4816301XG1741F,M11-PRE,0.344,Moderate,0.168,B,0.02,0.187,0.379,0.261,0.152,Moderate,Masonry,1935,2,29.64,0.02079
3917,4816302XG1741F,M31-PRE,0.36,None,0.168,B,0.617,0.352,0.026,0.004,0.0,None,Masonry,1935,2,6.06,0
3918,4816303XG1741F,M34-PRE,0.347,None,0.168,B,0.779,0.212,0.008,0.001,0.0,None,Masonry,1935,2,7.86,0
3919,4816304XG1741F,M31-PRE,0.36,None,0.168,B,0.617,0.352,0.026,0.004,0.0,None,Masonry,1935,1,27.76,0
3920,4816305XG1741F,M31-PRE,0.36,None,0.168,B,0.617,0.352,0.026,0.004,0.0,None,Masonry,1940,1,4.67,0
3921,4816306XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1980,1,32.84,0
3922,4816307XG1741F,M31-PRE,0.359,None,0.168,B,0.618,0.352,0.026,0.004,0.0,None,Masonry,1940,1,21.52,0
3923,4816308XG1741F,M31-PRE,0.359,None,0.168,B,0.618,0.352,0.026,0.004,0.0,None,Masonry,1930,1,28.63,0
3924,4816401XG1741F,M34-PRE,0.347,None,0.168,B,0.778,0.213,0.008,0.001,0.0,None,Masonry,1940,1,21.9,0
3925,4816402XG1741F,RC31-PRE,0.213,None,0.169,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1975,2,11.23,0
3926,4816403XG1741F,RC31-PRE,0.213,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1978,3,30.26,0
3927,4816404XG1741F,RC31-PRE,0.213,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1981,3,16.7,0
3928,4816405XG1741F,RC31-PRE,0.213,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1970,2,13.13,0
3929,4816406XG1741F,RC31-PRE,0.213,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1975,2,18.1,0
3930,4816407XG1741F,M11-PRE,0.345,Moderate,0.168,B,0.02,0.186,0.379,0.262,0.153,Moderate,Masonry,1900,1,16.58,0.01743
3931,4816408XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1970,2,14.51,0
3932,4816501XG1741F,RC31-PRE,0.213,None,0.169,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1970,1,36.42,0
3933,4816502XG1741F,RC31-PRE,0.213,None,0.169,B,0.859,0.114,0.025,0.002,0.0,None,Reinforced Concrete,1975,2,23.35,0
3934,4816503XG1741F,M31-PRE,0.361,None,0.169,B,0.613,0.356,0.027,0.004,0.0,None,Masonry,1925,2,28.3,0
3935,4816504XG1741F,M31-PRE,0.361,None,0.169,B,0.613,0.356,0.027,0.004,0.0,None,Masonry,1940,2,8.26,0
3936,4816505XG1741F,RC31-PRE,0.213,None,0.169,B,0.859,0.114,0.025,0.002,0.0,None,Reinforced Concrete,1988,2,25.52,0
3937,4816506XG1741F,M31-PRE,0.361,None,0.169,B,0.614,0.355,0.027,0.004,0.0,None,Masonry,1940,2,29.68,0
3938,4816507XG1741F,RC31-PRE,0.213,None,0.169,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1960,3,55.67,0
3939,4816601XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1960,2,27.62,0
3940,4816602XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1960,2,14.85,0
3941,4816603XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1968,2,8.32,0
3942,4816604XG1741F,M34-PRE,0.347,None,0.168,B,0.778,0.213,0.008,0.001,0.0,None,Masonry,1960,2,19.66,0
3943,4816605XG1741F,M34-PRE,0.417,None,0.189,C,0.599,0.37,0.026,0.004,0.0,None,Masonry,1960,1,11.69,0
3944,4816701XG1741F,RC31-PRE,0.268,None,0.188,C,0.764,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1970,4,48.24,0
3945,4816703XG1741F,M11-PRE,0.413,Extensive,0.188,C,0.004,0.079,0.28,0.314,0.323,Extensive,Masonry,1912,1,29.47,0.0567
3946,4816704XG1741F,RC31-PRE,0.268,None,0.188,C,0.764,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1970,3,29.6,0
3947,4816801XG1741F,M11-PRE,0.413,Extensive,0.188,C,0.004,0.079,0.28,0.314,0.323,Extensive,Masonry,1918,1,66.73,0.05654
3948,4816901XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1960,1,41.09,0
3949,4816902XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1960,1,26.9,0
3950,4816903XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1970,3,18.12,0
3951,4816904XG1741F,M34-PRE,0.347,None,0.168,B,0.778,0.213,0.008,0.001,0.0,None,Masonry,1965,2,25.36,0
3952,4816905XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1960,2,15.79,0
3953,4816906XG1741F,M34-PRE,0.346,None,0.168,B,0.779,0.212,0.008,0.001,0.0,None,Masonry,1960,1,29.84,0
3954,4816907XG1741F,M34-PRE,0.416,None,0.189,C,0.601,0.369,0.026,0.004,0.0,None,Masonry,1960,2,96.68,0
3955,4817201XG1741F,RC31-PRE,0.268,None,0.188,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1960,2,30.15,0
3956,4817202XG1741F,RC31-PRE,0.268,None,0.188,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1960,2,19.4,0
3957,4817203XG1741F,M34-PRE,0.415,None,0.188,C,0.605,0.365,0.025,0.004,0.0,None,Masonry,1965,1,26.72,0
3958,4817204XG1741F,M34-PRE,0.345,None,0.168,B,0.782,0.21,0.007,0.001,0.0,None,Masonry,1970,2,47.25,0
3959,4817205XG1741F,RC31-PRE,0.212,None,0.168,B,0.861,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1960,2,31.84,0
3960,4817401XG1741F,RC31-PRE,0.212,None,0.168,B,0.861,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1980,2,32.29,0
3961,4817402XG1741F,M31-PRE,0.359,None,0.168,B,0.618,0.351,0.026,0.004,0.0,None,Masonry,1900,1,30.1,0
3962,4817404XG1741F,M31-PRE,0.36,None,0.168,B,0.617,0.353,0.026,0.004,0.0,None,Masonry,1950,1,46.57,0
3963,4817405XG1741F,M31-PRE,0.36,None,0.168,B,0.617,0.353,0.026,0.004,0.0,None,Masonry,1950,1,30.17,0
3964,4817501XG1741F,M34-PRE,0.346,None,0.168,B,0.78,0.211,0.008,0.001,0.0,None,Masonry,1950,1,48.54,0
3965,4817502XG1741F,M31-PRE,0.359,None,0.168,B,0.618,0.352,0.026,0.004,0.0,None,Masonry,1950,1,17.73,0
3966,4817503XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1950,1,17.35,0
3967,4817504XG1741F,M34-PRE,0.347,None,0.168,B,0.779,0.213,0.008,0.001,0.0,None,Masonry,1950,2,17.94,0
3968,4817505XG1741F,RC31-PRE,0.212,None,0.168,B,0.86,0.114,0.024,0.002,0.0,None,Reinforced Concrete,1965,2,30.89,0
3969,4817601XG1741F,M31-PRE,0.359,None,0.168,B,0.62,0.35,0.026,0.004,0.0,None,Masonry,1940,2,33.57,0
3970,4817701XG1741F,RC31-PRE,0.212,None,0.168,B,0.861,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1950,2,31.62,0
3971,4817702XG1741F,M34-PRE,0.346,None,0.168,B,0.781,0.21,0.007,0.001,0.0,None,Masonry,1965,2,28.53,0
3972,4817703XG1741F,M34-PRE,0.346,None,0.168,B,0.781,0.211,0.007,0.001,0.0,None,Masonry,1965,2,22.07,0
3973,4817704XG1741F,RC31-PRE,0.212,None,0.168,B,0.861,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1950,1,29.07,0
3974,4817705XG1741F,M34-PRE,0.346,None,0.168,B,0.781,0.211,0.007,0.001,0.0,None,Masonry,1950,1,10.96,0
3975,4817706XG1741F,RC31-PRE,0.269,None,0.188,C,0.764,0.177,0.054,0.005,0.001,None,Reinforced Concrete,1950,2,10.18,0
3976,4817707XG1741F,RC31-PRE,0.268,None,0.188,C,0.764,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1960,2,30.47,0
3977,4817901XG1741F,M31-PRE,0.359,None,0.168,B,0.62,0.35,0.026,0.004,0.0,None,Masonry,1940,2,32.14,0
3978,4817902XG1741F,M31-PRE,0.359,None,0.168,B,0.62,0.35,0.026,0.004,0.0,None,Masonry,1940,3,44.85,0
3979,4818401XG1741H,RC31-PRE,0.268,None,0.188,C,0.764,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1950,2,37.28,0
3980,4818402XG1741H,M11-PRE,0.412,Extensive,0.188,C,0.004,0.079,0.281,0.313,0.322,Extensive,Masonry,1900,1,8.19,0.05414
3981,4818403XG1741H,M34-PRE,0.415,None,0.188,C,0.605,0.365,0.025,0.004,0.0,None,Masonry,1950,2,26.06,0
3982,4818404XG1741H,M31-PRE,0.428,Sligth,0.188,C,0.402,0.506,0.074,0.017,0.001,Sligth,Masonry,1920,1,30.62,0.01036
3983,4818501XG1741H,RC31-PRE,0.212,None,0.168,B,0.861,0.113,0.024,0.002,0.0,None,Reinforced Concrete,1996,3,58.24,0
3984,4818502XG1741H,M34-PRE,0.345,None,0.168,B,0.782,0.21,0.007,0.001,0.0,None,Masonry,1900,1,45.19,0
3985,4818601XG1741H,RC31-PRE,0.407,Sligth,0.22,D,0.481,0.294,0.184,0.035,0.006,Sligth,Reinforced Concrete,1981,1,52.08,0.00392
3986,4818602XG1741H,RC31-PRE,0.408,Sligth,0.221,D,0.479,0.295,0.185,0.035,0.006,Sligth,Reinforced Concrete,1974,1,50.48,0.00398
3987,4818603XG1741H,RC31-LOW,0.273,Sligth,0.221,D,0.368,0.307,0.252,0.061,0.012,Sligth,Reinforced Concrete,1997,4,41.44,0.00393
3988,4818608XG1741H,RC31-PRE,0.407,Sligth,0.22,D,0.481,0.294,0.184,0.035,0.006,Sligth,Reinforced Concrete,1963,2,24.64,0.00403
3989,4818609XG1741H,RC31-LOW,0.272,Sligth,0.221,D,0.369,0.307,0.251,0.061,0.012,Sligth,Reinforced Concrete,2006,6,28.61,0.0041
3990,4818610XG1741H,RC31-LOW,0.111,Sligth,0.221,D,0.252,0.29,0.326,0.105,0.027,Sligth,Reinforced Concrete,2007,6,29.58,0.00403
3991,4818611XG1741H,RC31-LOW,0.111,Sligth,0.221,D,0.252,0.291,0.326,0.105,0.027,Sligth,Reinforced Concrete,2007,6,66.78,0.00395
3992,4818801XG1741H,RC31-PRE,0.268,None,0.188,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1960,2,26.8,0
3993,4818802XG1741H,RC31-PRE,0.268,None,0.188,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1980,1,24.16,0
3994,4818803XG1741H,RC31-LOW,0.268,None,0.187,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1998,2,61.58,0
3995,4818804XG1741H,M34-PRE,0.413,None,0.187,C,0.609,0.362,0.025,0.004,0.0,None,Masonry,1968,2,65.23,0
3996,4818805XG1741H,RC31-PRE,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1980,3,35.24,0
3997,4818806XG1741H,RC31-PRE,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1995,2,30.6,0
3998,4818807XG1741H,RC31-PRE,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1995,2,32.67,0
3999,4818808XG1741H,RC31-PRE,0.267,None,0.187,C,0.767,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1988,2,23.44,0
4000,4818809XG1741H,RC31-LOW,0.06,Sligth,0.187,C,0.511,0.287,0.167,0.03,0.005,Sligth,Reinforced Concrete,2006,6,181.69,0.00398
4001,4818810XG1741H,RC31-PRE,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1980,3,20.84,0
4002,4818811XG1741H,RC31-LOW,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,2003,3,58.66,0
4003,4818813XG1741H,RC31-PRE,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1975,3,37.35,0
4004,4818815XG1741H,RC31-LOW,0.268,None,0.188,C,0.765,0.176,0.053,0.005,0.001,None,Reinforced Concrete,1998,1,30.69,0
4005,4819001XG1741H,RC31-LOW,0.266,None,0.186,C,0.768,0.174,0.052,0.005,0.001,None,Reinforced Concrete,2005,2,153.99,0
4006,4819002XG1741H,RC31-PRE,0.158,None,0.187,C,0.648,0.238,0.099,0.013,0.002,None,Reinforced Concrete,1973,4,65.36,0
4007,4819004XG1741H,RC31-PRE,0.267,None,0.187,C,0.767,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1970,3,44.96,0
4008,4819005XG1741H,RC31-PRE,0.267,None,0.187,C,0.767,0.175,0.052,0.005,0.001,None,Reinforced Concrete,1970,3,41.83,0
4009,4819007XG1741H,RC31-PRE,0.266,None,0.186,C,0.768,0.174,0.052,0.005,0.001,None,Reinforced Concrete,1975,2,49.73,0
4010,4819008XG1741H,M34-PRE,0.411,None,0.186,C,0.615,0.357,0.024,0.004,0.0,None,Masonry,1960,1,54.31,0
4011,4819009XG1741H,RC31-PRE,0.266,None,0.186,C,0.769,0.174,0.052,0.005,0.001,None,Reinforced Concrete,1960,2,44.71,0
4012,4819010XG1741H,M34-PRE,0.41,None,0.186,C,0.617,0.356,0.024,0.004,0.0,None,Masonry,1960,1,46.9,0
4013,4819011XG1741H,RC31-LOW,0.267,None,0.187,C,0.766,0.175,0.053,0.005,0.001,None,Reinforced Concrete,1998,3,46.08,0
4014,4819012XG1741H,RC31-PRE,0.266,None,0.187,C,0.767,0.175,0.052,0.005,0.001,None,Reinforced Concrete,1991,2,48.06,0
4015,4819013XG1741H,RC31-LOW,0.406,Sligth,0.22,D,0.483,0.294,0.183,0.035,0.006,Sligth,Reinforced Concrete,2003,2,296.87,0.00399
4016,4819015XG1741H,RC31-LOW,0.266,None,0.186,C,0.768,0.174,0.052,0.005,0.001,None,Reinforced Concrete,2007,2,40.17,0
4017,4819016XG1741H,RC31-LOW,0.266,None,0.186,C,0.768,0.174,0.052,0.005,0.001,None,Reinforced Concrete,2006,2,171.01,0
4018,4822002XG1742B,RC31-PRE,0.406,Sligth,0.22,D,0.482,0.294,0.183,0.035,0.006,Sligth,Reinforced Concrete,1965,2,65.94,0.00397
4019,4822004XG1742B,M34-PRE,0.26,Sligth,0.185,C,0.214,0.581,0.145,0.052,0.007,Sligth,Masonry,1960,4,326.92,0.01051
4020,4822006XG1742B,RC31-PRE,0.407,Sligth,0.22,D,0.482,0.294,0.183,0.035,0.006,Sligth,Reinforced Concrete,1986,2,624.21,0.004
4021,4888301XG1648H,RC31-PRE,0.438,Sligth,0.241,D,0.427,0.303,0.215,0.046,0.008,Sligth,Reinforced Concrete,1985,3,391.79,0.00399
4022,4895402XG1649F,RC31-PRE,0.381,Sligth,0.227,C,0.571,0.269,0.136,0.021,0.003,Sligth,Reinforced Concrete,1968,1,130.6,0.00399
4023,4895405XG1649F,M34-PRE,0.545,Sligth,0.228,C,0.299,0.563,0.104,0.03,0.003,Sligth,Masonry,1968,1,54.86,0.01052
4024,4895406XG1649F,M34-PRE,0.546,Sligth,0.228,C,0.297,0.564,0.105,0.031,0.003,Sligth,Masonry,1963,1,133.83,0.01056
4025,4895424XG1649F,RC31-LOW,0.385,Sligth,0.23,C,0.565,0.271,0.139,0.022,0.003,Sligth,Reinforced Concrete,1997,1,44.01,0.00404
4026,4895432XG1649F,RC31-PRE,0.387,Sligth,0.231,C,0.562,0.272,0.14,0.023,0.003,Sligth,Reinforced Concrete,1982,2,71.6,0.00396
4027,4895435XG1649F,RC31-PRE,0.385,Sligth,0.23,C,0.564,0.271,0.139,0.022,0.003,Sligth,Reinforced Concrete,1986,2,54.51,0.00402
4028,4895436XG1649F,RC31-PRE,0.387,Sligth,0.231,C,0.562,0.272,0.14,0.023,0.003,Sligth,Reinforced Concrete,1996,2,55.53,0.00398
4029,4895439XG1649F,M31-PRE,0.566,Sligth,0.23,C,0.135,0.547,0.211,0.091,0.016,Sligth,Masonry,1890,1,44.82,0.01053
4030,4895443XG1649F,RC31-PRE,0.387,Sligth,0.231,C,0.561,0.272,0.141,0.023,0.003,Sligth,Reinforced Concrete,1958,2,41.04,0.00395
4031,4895446XG1649F,M34-PRE,0.554,Sligth,0.231,C,0.283,0.569,0.111,0.034,0.004,Sligth,Masonry,1958,1,62.99,0.01045
4032,4895448XG1649F,RC31-PRE,0.387,Sligth,0.231,C,0.561,0.272,0.141,0.023,0.003,Sligth,Reinforced Concrete,1981,1,114.17,0.00401
4033,4895450XG1649F,M11-PRE,0.551,Complete,0.231,C,0.0,0.014,0.108,0.239,0.639,Complete,Masonry,1890,2,58.12,0.20186
4034,4895455XG1649F,RC31-PRE,0.388,Sligth,0.232,C,0.559,0.273,0.142,0.023,0.003,Sligth,Reinforced Concrete,1989,3,51.41,0.00395
4035,4895458XG1649F,RC31-PRE,0.388,Sligth,0.232,C,0.559,0.273,0.142,0.023,0.003,Sligth,Reinforced Concrete,1988,2,61.91,0.00394
4036,4895460XG1649F,RC31-PRE,0.389,Sligth,0.232,C,0.558,0.273,0.142,0.023,0.003,Sligth,Reinforced Concrete,1978,2,84.82,0.004
4037,4895461XG1649F,RC31-PRE,0.383,Sligth,0.229,C,0.567,0.27,0.138,0.022,0.003,Sligth,Reinforced Concrete,1993,3,47.89,0.00409
4038,4895461XG1649S,RC31-PRE,0.384,Sligth,0.23,C,0.565,0.271,0.139,0.022,0.003,Sligth,Reinforced Concrete,1983,3,52.7,0.00409
4039,4895462XG1649F,RC31-PRE,0.382,Sligth,0.228,C,0.569,0.269,0.137,0.022,0.003,Sligth,Reinforced Concrete,1978,3,53.69,0.00405
4040,4895465XG1649N,M34-PRE,0.549,Sligth,0.229,C,0.292,0.566,0.107,0.032,0.003,Sligth,Masonry,1968,2,79.13,0.01058
4041,4895474XG1649N,M34-PRE,0.552,Sligth,0.23,C,0.287,0.567,0.109,0.033,0.003,Sligth,Masonry,1951,1,42.36,0.01052
4042,4895476XG1649N,M34-PRE,0.549,Sligth,0.229,C,0.291,0.566,0.107,0.032,0.003,Sligth,Masonry,1978,1,114.46,0.01053
4043,4895477XG1649N,RC31-PRE,0.381,Sligth,0.227,C,0.571,0.269,0.136,0.021,0.003,Sligth,Reinforced Concrete,1974,2,50.67,0.00397
4044,4895479XG1649N,M11-PRE,0.542,Extensive,0.227,C,0.0,0.015,0.117,0.247,0.62,Extensive,Masonry,1900,2,24.87,0.08143
4045,4895480XG1649N,M34-PRE,0.545,Sligth,0.228,C,0.299,0.563,0.104,0.03,0.003,Sligth,Masonry,1962,1,60.89,0.0104
4046,4895481XG1649S,RC31-PRE,0.383,Sligth,0.229,C,0.567,0.27,0.137,0.022,0.003,Sligth,Reinforced Concrete,1994,3,47.53,0.0041
4047,4896301XG1649F,RC31-PRE,0.384,Sligth,0.229,C,0.567,0.27,0.138,0.022,0.003,Sligth,Reinforced Concrete,1981,1,98.34,0.00403
4048,4901001XG1740B,RC31-PRE,0.092,Sligth,0.227,C,0.322,0.304,0.281,0.076,0.017,Sligth,Reinforced Concrete,1978,9,85.25,0.00399
4049,4901002XG1740B,M34-PRE,0.284,Moderate,0.227,C,0.009,0.22,0.27,0.317,0.184,Moderate,Masonry,1978,9,85.24,0.02183
4050,4901401XG1740B,M31-PRE,0.56,Sligth,0.228,C,0.142,0.552,0.205,0.086,0.015,Sligth,Masonry,1930,1,86.86,0.01055
4051,4901601XG1740B,RC31-PRE,0.38,Sligth,0.227,C,0.573,0.268,0.135,0.021,0.003,Sligth,Reinforced Concrete,1970,1,26.63,0.00388
4052,4901701XG1740B,RC31-PRE,0.093,Sligth,0.227,C,0.322,0.304,0.281,0.076,0.017,Sligth,Reinforced Concrete,1978,13,94.5,0.00401
4053,4901801XG1740B,RC31-PRE,0.092,Sligth,0.226,C,0.322,0.304,0.281,0.075,0.017,Sligth,Reinforced Concrete,1978,13,134.33,0.00401
4054,4902001XG1740B,M34-PRE,0.283,Moderate,0.226,C,0.009,0.223,0.271,0.315,0.181,Moderate,Masonry,1973,12,163.59,0.02178
4055,4903001XG1740D,RC31-PRE,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,1993,8,36.12,0.00394
4056,4903003XG1740D,RC31-PRE,0.379,Sligth,0.226,C,0.574,0.268,0.134,0.021,0.003,Sligth,Reinforced Concrete,1981,1,22.67,0.00421
4057,4903004XG1740D,RC31-PRE,0.379,Sligth,0.226,C,0.574,0.268,0.134,0.021,0.003,Sligth,Reinforced Concrete,1965,1,18.11,0.00421
4058,4903005XG1740D,M34-PRE,0.542,Sligth,0.226,C,0.306,0.561,0.101,0.029,0.003,Sligth,Masonry,1955,1,199.9,0.0105
4059,4903006XG1740D,M34-PRE,0.543,Sligth,0.227,C,0.303,0.562,0.102,0.03,0.003,Sligth,Masonry,1950,1,224.21,0.01052
4060,4903007XG1740D,RC31-LOW,0.38,Sligth,0.227,C,0.573,0.268,0.135,0.021,0.003,Sligth,Reinforced Concrete,0,0,71.39,-1
4061,4903008XG1740D,RC31-PRE,0.092,Sligth,0.227,C,0.322,0.304,0.281,0.076,0.017,Sligth,Reinforced Concrete,1983,13,128.54,0.00402
4062,4903009XG1740D,RC31-PRE,0.092,Sligth,0.226,C,0.323,0.305,0.281,0.075,0.017,Sligth,Reinforced Concrete,1983,11,94.14,0.00402
4063,4903010XG1740D,RC31-PRE,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,1973,11,88.75,0.00403
4064,4903011XG1740D,RC31-PRE,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,1984,12,112.35,0.00396
4065,4903013XG1740D,RC31-PRE,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,1981,9,164.85,0.004
4066,4903014XG1740D,RC31-PRE,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,1989,10,34.42,0.00403
4067,4903015XG1740D,RC31-LOW,0.092,Sligth,0.225,C,0.324,0.305,0.28,0.075,0.017,Sligth,Reinforced Concrete,2002,8,9.7,0.00406
4068,4903016XG1740D,RC31-PRE,0.379,Sligth,0.226,C,0.574,0.268,0.134,0.021,0.003,Sligth,Reinforced Concrete,1978,1,38.03,0.0041
4069,4905001XG1740F,M31-PRE,0.383,Moderate,0.224,C,0.021,0.304,0.299,0.263,0.113,Moderate,Masonry,1930,4,36.14,0.0214
4070,4905002XG1740F,M34-PRE,0.282,Moderate,0.224,C,0.01,0.227,0.272,0.313,0.178,Moderate,Masonry,1970,7,26.39,0.02251
4071,4905003XG1740F,RC31-PRE,0.236,Sligth,0.225,C,0.455,0.299,0.199,0.04,0.007,Sligth,Reinforced Concrete,1965,6,29.57,0.00403
4072,4905004XG1740F,RC31-PRE,0.092,Sligth,0.224,C,0.325,0.305,0.279,0.074,0.016,Sligth,Reinforced Concrete,1975,10,54.05,0.00404
4073,4905005XG1740F,RC31-PRE,0.092,Sligth,0.224,C,0.325,0.305,0.279,0.075,0.016,Sligth,Reinforced Concrete,1991,8,35.6,0.00397
4074,4905006XG1740F,M34-PRE,0.371,Moderate,0.224,C,0.051,0.443,0.272,0.182,0.052,Moderate,Masonry,1970,6,7.3,0.02229
4075,4905007XG1740F,M34-PRE,0.371,Moderate,0.224,C,0.051,0.443,0.272,0.183,0.052,Moderate,Masonry,1980,4,20.81,0.02129
4076,4905010XG1740F,RC31-PRE,0.092,Sligth,0.224,C,0.325,0.305,0.279,0.075,0.016,Sligth,Reinforced Concrete,1970,6,49.48,0.00402
4077,4905011XG1740F,M34-PRE,0.371,Moderate,0.224,C,0.052,0.444,0.271,0.182,0.052,Moderate,Masonry,1965,3,17.23,0.02211
4078,4905012XG1740F,RC31-PRE,0.236,Sligth,0.224,C,0.456,0.299,0.198,0.04,0.007,Sligth,Reinforced Concrete,1972,4,6.94,0.00344
4079,4905013XG1740F,M34-PRE,0.536,Sligth,0.224,C,0.317,0.556,0.097,0.027,0.003,Sligth,Masonry,1960,2,16.32,0.01101
4080,4905014XG1740F,M34-PRE,0.37,Moderate,0.224,C,0.052,0.445,0.271,0.181,0.051,Moderate,Masonry,1930,3,34.48,0.0221
4081,4905015XG1740F,M31-PRE,0.55,Sligth,0.224,C,0.156,0.558,0.195,0.078,0.013,Sligth,Masonry,1930,3,52.28,0.01053
4082,4905016XG1740F,RC31-LOW,0.236,Sligth,0.224,C,0.456,0.299,0.198,0.04,0.007,Sligth,Reinforced Concrete,2008,4,46.09,0.00395
4083,4905017XG1740F,M31-PRE,0.549,Sligth,0.224,C,0.156,0.559,0.194,0.078,0.013,Sligth,Masonry,1930,4,49.98,0.0105
4084,4905019XG1740F,RC31-LOW,0.377,Sligth,0.224,C,0.579,0.266,0.132,0.02,0.003,Sligth,Reinforced Concrete,0,2,5.05,0.00398
