REFCAT;Suelo;Vulnerabilidad;year;floor;facadeL;CUSEC
4804604XG1740D;C;RC31-LOW;2007;3;13,490000000000000;3002401021
4804605XG1740D;C;RC31-PRE;1960;2;9,550000000000001;3002401021
4804606XG1740D;C;RC31-PRE;1984;4;7,020000000000000;3002401021
4804607XG1740D;C;RC31-LOW;2002;9;50,630000000000003;3002401021
4804611XG1740D;C;RC31-PRE;1990;5;27,730000000000000;3002401021
4804612XG1740D;C;RC31-PRE;1992;8;50,229999999999997;3002401021
4804613XG1740D;C;RC31-PRE;1995;5;17,570000000000000;3002401021
4804614XG1740D;C;RC31-PRE;1996;5;13,230000000000000;3002401021
4804615XG1740D;C;RC31-PRE;1990;6;35,590000000000003;3002401021
4805001XG1740F;C;M11-PRE;1810;4;94,390000000000001;3002401006
4805002XG1740F;C;M31-PRE;1940;2;27,230000000000000;3002401006
4805003XG1740F;C;M11-PRE;1901;1;39,100000000000001;3002401006
4805004XG1740F;C;M11-PRE;1920;1;12,859999999999999;3002401006
4805005XG1740F;C;M31-PRE;1920;2;68,810000000000002;3002401006
4805009XG1740F;C;M11-PRE;1910;4;276,529999999999973;3002401006
4805010XG1740F;C;RC31-LOW;2009;4;60,299999999999997;3002401006
4805201XG1740F;C;RC31-PRE;1965;6;18,300000000000001;3002401006
4805202XG1740F;C;RC31-PRE;1989;6;56,789999999999999;3002401006
4805203XG1740F;C;RC31-PRE;1995;5;75,099999999999994;3002401006
4805204XG1740F;C;RC31-PRE;1984;7;116,890000000000001;3002401006
4805205XG1740F;C;M34-PRE;1950;3;29,969999999999999;3002401006
4805206XG1740F;C;M34-PRE;1963;6;20,359999999999999;3002401006
4805207XG1740F;C;M11-PRE;1875;2;20,140000000000001;3002401006
4805208XG1740F;C;M31-PRE;1940;4;45,960000000000001;3002401006
4805209XG1740F;C;RC31-PRE;1900;3;24,449999999999999;3002401006
4805210XG1740F;C;RC31-PRE;1990;3;23,690000000000001;3002401006
4805211XG1740F;C;M34-PRE;1980;3;8,740000000000000;3002401006
4805301XG1740F;C;M11-PRE;1900;2;164,849999999999994;3002401007
4806001XG1740F;C;RC31-LOW;1940;2;41,850000000000001;3002401006
4806003XG1740F;C;RC31-LOW;2003;4;23,440000000000001;3002401006
4806006XG1740F;C;RC31-PRE;1967;5;13,470000000000001;3002401006
4806007XG1740F;C;RC31-PRE;1990;5;41,799999999999997;3002401006
4806010XG1740F;C;M34-PRE;1968;5;18,789999999999999;3002401006
4806011XG1740F;C;M34-PRE;1940;4;8,060000000000000;3002401006
4806012XG1740F;C;RC31-PRE;1990;5;15,580000000000000;3002401006
4806013XG1740F;C;M34-PRE;1965;5;13,859999999999999;3002401006
4806014XG1740F;C;M31-PRE;1930;3;12,190000000000000;3002401006
4806015XG1740F;C;RC31-LOW;1920;4;45,530000000000001;3002401006
4806201XG1740F;C;RC31-LOW;2004;5;72,819999999999993;3002401006
4806202XG1740F;C;M11-PRE;1890;4;65,500000000000000;3002401006
4806401XG1740F;C;M31-PRE;1880;4;86,659999999999997;3002401006
4806403XG1740F;C;RC31-PRE;1890;3;73,510000000000005;3002401006
4806405XG1740F;C;RC31-PRE;1977;5;23,859999999999999;3002401006
4806701XG1740F;C;M31-PRE;1900;4;28,520000000000000;3002401006
4806702XG1740F;C;M11-PRE;1910;1;15,990000000000000;3002401006
4806703XG1740F;C;M11-PRE;1920;3;9,100000000000000;3002401006
4806704XG1740F;C;RC31-PRE;1969;5;15,910000000000000;3002401006
4806705XG1740F;C;M34-PRE;1950;3;10,890000000000001;3002401006
4806706XG1740F;C;M34-PRE;1960;5;46,729999999999997;3002401006
4806707XG1740F;C;RC31-PRE;1992;3;32,670000000000002;3002401006
4806708XG1740F;C;M34-PRE;1950;4;31,800000000000001;3002401006
4806709XG1740F;C;M31-PRE;1890;3;31,520000000000000;3002401006
4806710XG1740F;C;RC31-PRE;1980;3;30,370000000000001;3002401006
4806711XG1740F;C;M11-PRE;1890;4;5,050000000000000;3002401006
4806902XG1740F;C;RC31-LOW;1967;4;49,430000000000000;3002401006
4806903XG1740F;C;RC31-PRE;1978;8;26,920000000000002;3002401006
4806906XG1740F;C;M11-PRE;1920;3;12,520000000000000;3002401006
4806907XG1740F;C;RC31-PRE;1992;3;7,090000000000000;3002401006
4806908XG1740F;C;M31-PRE;1940;2;33,750000000000000;3002401006
4806909XG1740F;C;M34-PRE;1971;4;6,110000000000000;3002401006
4806910XG1740F;C;RC31-PRE;1971;6;31,629999999999999;3002401006
4806911XG1740F;C;M11-PRE;1920;3;8,220000000000001;3002401006
4806912XG1740F;C;RC31-PRE;1971;6;8,090000000000000;3002401006
4806913XG1740F;C;M31-PRE;1930;3;5,290000000000000;3002401006
4806914XG1740F;C;M11-PRE;1940;3;12,609999999999999;3002401006
4806915XG1740F;C;M34-PRE;1920;4;21,020000000000000;3002401006
4806916XG1740F;C;M31-PRE;1900;3;7,640000000000000;3002401006
4806917XG1740F;C;M31-PRE;1920;3;30,210000000000001;3002401006
4806920XG1740F;C;M11-PRE;1920;3;5,020000000000000;3002401006
4806921XG1740F;C;RC31-PRE;1974;6;22,090000000000000;3002401006
4806922XG1740F;C;RC31-LOW;2007;5;52,320000000000000;3002401006
4807001XG1740F;C;RC31-PRE;1985;6;44,840000000000003;3002401006
4807002XG1740F;C;RC31-PRE;1975;3;18,129999999999999;3002401006
4807003XG1740F;C;M11-PRE;1920;4;23,870000000000001;3002401006
4807004XG1740F;C;M34-PRE;1960;3;48,789999999999999;3002401006
4807005XG1740F;C;M34-PRE;1979;5;28,460000000000001;3002401006
4807006XG1740F;C;M34-PRE;1950;4;42,789999999999999;3002401006
4807007XG1740F;C;M31-PRE;1920;3;29,640000000000001;3002401006
4807008XG1740F;C;RC31-LOW;2011;9;35,890000000000001;3002401006
4807009XG1740F;C;M31-PRE;1940;3;15,310000000000000;3002401006
4807010XG1740F;C;M31-PRE;1940;3;26,539999999999999;3002401006
4807011XG1740F;C;M31-PRE;1940;3;13,500000000000000;3002401006
4807012XG1740F;C;M34-PRE;1950;2;5,320000000000000;3002401006
4807013XG1740F;C;M34-PRE;1965;2;5,900000000000000;3002401006
4807014XG1740F;C;RC31-LOW;2003;5;31,859999999999999;3002401006
4807015XG1740F;C;RC31-LOW;2002;4;5,570000000000000;3002401006
4807018XG1740F;C;M31-PRE;1920;4;4,710000000000000;3002401006
4807022XG1740F;C;RC31-PRE;1980;3;11,190000000000000;3002401006
4807023XG1740F;C;RC31-PRE;1980;4;114,310000000000002;3002401006
4807024XG1740F;C;RC31-LOW;2001;2;38,049999999999997;3002401006
4807025XG1740F;C;RC31-LOW;2009;5;15,840000000000000;3002401006
4807201XG1740F;C;M34-PRE;1972;6;22,960000000000001;3002401004
4807202XG1740F;C;M34-PRE;1953;3;50,250000000000000;3002401004
4807203XG1740F;C;M34-PRE;1900;2;71,400000000000006;3002401004
4807204XG1740F;C;RC31-PRE;1975;4;11,400000000000000;3002401004
4807205XG1740F;C;M34-PRE;1968;2;8,580000000000000;3002401004
4807206XG1740F;C;RC31-PRE;1968;3;14,580000000000000;3002401004
4807207XG1740F;C;RC31-PRE;1973;5;23,050000000000001;3002401004
4807208XG1740F;C;RC31-PRE;1977;5;35,090000000000003;3002401004
4807209XG1740F;C;RC31-PRE;1977;2;12,740000000000000;3002401004
4807210XG1740F;C;RC31-PRE;1986;5;9,539999999999999;3002401004
4807802XG1740F;C;M31-PRE;1940;2;20,660000000000000;3002401004
4807803XG1740F;C;RC31-PRE;1960;4;22,780000000000001;3002401004
4807804XG1740F;C;M31-PRE;1940;4;7,650000000000000;3002401004
4807805XG1740F;C;RC31-LOW;1998;3;27,899999999999999;3002401004
4807806XG1740F;C;M31-PRE;1930;3;15,690000000000000;3002401004
4807807XG1740F;C;M31-PRE;1930;3;11,420000000000000;3002401004
4807808XG1740F;C;RC31-PRE;1995;4;12,119999999999999;3002401004
4807810XG1740F;C;RC31-LOW;2006;4;21,430000000000000;3002401004
4807811XG1740F;C;M34-PRE;1960;6;49,380000000000003;3002401004
4807812XG1740F;C;RC31-PRE;1970;3;35,090000000000003;3002401004
4807813XG1740F;C;M31-PRE;1940;4;30,070000000000000;3002401004
4807814XG1740F;C;RC31-LOW;2003;5;19,370000000000001;3002401004
4807815XG1740F;C;M31-PRE;1940;5;15,240000000000000;3002401004
4807816XG1740F;C;M31-PRE;1930;3;18,879999999999999;3002401004
4807817XG1740F;C;M34-PRE;1960;6;24,770000000000000;3002401004
4807818XG1740F;C;RC31-PRE;1930;3;27,280000000000001;3002401004
4808804XG1740H;C;RC31-PRE;1970;3;8,230000000000000;3002401004
4808805XG1740H;C;RC31-PRE;1975;4;16,390000000000001;3002401004
4808806XG1740H;C;RC31-PRE;1970;3;9,150000000000000;3002401004
4808810XG1740H;C;RC31-LOW;2002;2;49,200000000000003;3002401004
4808811XG1740H;C;RC31-LOW;2006;5;26,230000000000000;3002401004
4809401XG1740H;D;M31-PRE;1940;4;30,410000000000000;3002401002
4809402XG1740H;D;RC31-PRE;1995;3;27,949999999999999;3002401002
4809403XG1740H;D;RC31-PRE;1945;3;3,640000000000000;3002401002
4809412XG1740H;C;RC31-LOW;2009;4;97,459999999999994;3002401002
4809413XG1740H;D;RC31-LOW;2009;4;14,380000000000001;3002401002
4809414XG1740H;D;RC31-LOW;2011;4;17,899999999999999;3002401002
4809701XG1740H;C;M31-PRE;1920;5;20,550000000000001;3002401004
4809702XG1740H;C;RC31-LOW;2005;4;24,390000000000001;3002401004
4809703XG1740H;C;RC31-PRE;1979;5;29,050000000000001;3002401004
4809706XG1740H;C;M31-PRE;1935;3;19,670000000000002;3002401004
4809708XG1740H;C;RC31-LOW;2004;5;26,219999999999999;3002401004
4809709XG1740H;C;RC31-PRE;1996;3;50,939999999999998;3002401004
4809710XG1740H;C;M31-PRE;1920;4;116,659999999999997;3002401004
4809711XG1740H;C;RC31-LOW;2004;5;14,190000000000000;3002401004
4809712XG1740H;C;M31-PRE;1930;4;13,980000000000000;3002401004
4809713XG1740H;C;RC31-LOW;2007;5;9,770000000000000;3002401004
4810003XG1741B;D;M11-PRE;1900;4;15,600000000000000;3002401001
4810004XG1741B;D;RC31-PRE;1900;4;19,719999999999999;3002401001
4810005XG1741B;D;RC31-PRE;1970;3;20,710000000000001;3002401001
4810006XG1741B;D;M31-PRE;1925;4;33,859999999999999;3002401001
4810009XG1741B;C;RC31-PRE;1971;5;15,970000000000001;3002401002
4810010XG1741B;C;M31-PRE;1920;4;13,460000000000001;3002401002
4810011XG1741B;C;M11-PRE;1920;4;26,670000000000002;3002401002
4810012XG1741B;C;M31-PRE;1920;2;19,390000000000001;3002401002
4810013XG1741B;D;M34-PRE;1980;3;11,340000000000000;3002401002
4810014XG1741B;D;M34-PRE;1975;3;29,879999999999999;3002401002
4810016XG1741B;D;RC31-PRE;1980;3;29,289999999999999;3002401002
4810019XG1741B;D;M34-PRE;1960;4;26,260000000000002;3002401002
4810020XG1741B;D;RC31-LOW;1850;3;44,109999999999999;3002401002
4810023XG1741B;C;M31-PRE;1900;6;69,909999999999997;3002401002
4810024XG1741B;C;M11-PRE;1750;3;19,260000000000002;3002401002
4810025XG1741B;C;M11-PRE;1650;4;188,090000000000003;3002401001
4810026XG1741B;C;M11-PRE;1700;6;125,640000000000001;3002401001
4810027XG1741B;C;RC31-LOW;2010;4;73,590000000000003;3002401001
4810028XG1741B;D;RC31-PRE;1900;5;62,969999999999999;3002401002
4810030XG1741B;C;M11-PRE;1650;1;14,260000000000000;3002401001
4810101XG1741B;D;M34-PRE;1960;3;16,699999999999999;3002401001
4810102XG1741B;D;M31-PRE;1940;1;8,510000000000000;3002401001
4811206XG1741B;C;M31-PRE;1920;2;25,449999999999999;3002401001
4811207XG1741B;C;RC31-LOW;0;1;21,129999999999999;3002401001
4811209XG1741B;C;RC31-LOW;0;1;23,370000000000001;3002401001
4811301XG1741B;C;RC31-PRE;1965;3;10,460000000000001;3002401001
4811302XG1741B;C;M34-PRE;1960;1;19,010000000000002;3002401001
4811309XG1741B;C;M34-PRE;1960;2;7,180000000000000;3002401001
4811310XG1741B;C;RC31-PRE;1980;2;33,100000000000001;3002401001
4811311XG1741B;C;RC31-PRE;1980;2;5,440000000000000;3002401001
4811502XG1741B;D;RC31-PRE;1980;2;24,170000000000002;3002401002
4811503XG1741B;D;RC31-PRE;1980;2;25,629999999999999;3002401002
4808315XG1740H;C;M34-PRE;1900;2;22,699999999999999;3002401004
4811504XG1741B;D;RC31-PRE;1980;2;20,640000000000001;3002401002
4811505XG1741B;D;RC31-PRE;1980;2;20,870000000000001;3002401002
4811506XG1741B;D;RC31-PRE;1980;2;15,380000000000001;3002401002
4811507XG1741B;D;RC31-PRE;1980;2;5,080000000000000;3002401002
4811508XG1741B;D;RC31-PRE;1980;2;26,109999999999999;3002401002
4811509XG1741B;D;RC31-PRE;1980;2;63,600000000000001;3002401002
4811511XG1741B;D;RC31-PRE;1980;2;33,119999999999997;3002401002
4811512XG1741B;D;RC31-PRE;1980;2;13,160000000000000;3002401002
4811513XG1741B;D;RC31-PRE;1980;2;9,140000000000001;3002401002
4811514XG1741B;D;RC31-PRE;1980;2;17,180000000000000;3002401002
4811515XG1741B;D;RC31-PRE;1980;2;31,719999999999999;3002401002
4811518XG1741B;D;RC31-PRE;1980;2;220,400000000000006;3002401002
4811519XG1741B;D;RC31-PRE;1980;2;29,410000000000000;3002401002
4811520XG1741B;D;RC31-PRE;1980;2;34,689999999999998;3002401002
4811521XG1741B;D;RC31-PRE;1980;2;25,910000000000000;3002401002
4811522XG1741B;D;RC31-PRE;1980;2;14,050000000000001;3002401002
4811523XG1741B;D;RC31-PRE;1980;2;16,530000000000001;3002401002
4811524XG1741B;D;RC31-PRE;1980;2;39,820000000000000;3002401002
4811525XG1741B;D;RC31-PRE;1980;2;32,460000000000001;3002401002
4811528XG1741B;D;RC31-PRE;1980;2;38,130000000000003;3002401002
4811529XG1741B;D;RC31-PRE;1980;2;8,830000000000000;3002401002
4811530XG1741B;D;RC31-PRE;1980;2;36,920000000000002;3002401002
4811532XG1741B;D;RC31-PRE;1980;2;37,820000000000000;3002401002
4811701XG1741B;D;RC31-PRE;1980;2;29,430000000000000;3002401001
4811702XG1741B;D;RC31-PRE;1970;2;28,789999999999999;3002401001
4811703XG1741B;C;M34-PRE;1965;2;40,070000000000000;3002401001
4811704XG1741B;C;M31-PRE;1940;1;51,619999999999997;3002401001
4811705XG1741B;C;M31-PRE;1940;2;34,100000000000001;3002401001
4811706XG1741B;C;M34-PRE;1950;3;34,060000000000002;3002401001
4811707XG1741B;C;RC31-PRE;1985;1;20,079999999999998;3002401001
4811708XG1741B;C;M31-PRE;1930;1;21,600000000000001;3002401001
4811804XG1741B;C;RC31-PRE;1980;2;45,880000000000003;3002401001
4811807XG1741B;C;RC31-PRE;1980;2;22,280000000000001;3002401001
4811808XG1741B;C;RC31-PRE;1975;2;16,430000000000000;3002401001
4811810XG1741B;C;M31-PRE;1920;3;21,739999999999998;3002401001
4811813XG1741B;C;M31-PRE;1920;1;14,670000000000000;3002401001
4811817XG1741B;C;M34-PRE;1975;3;27,160000000000000;3002401001
4811902XG1741B;D;M31-PRE;1920;3;22,199999999999999;3002401001
4811903XG1741B;D;M31-PRE;1920;2;50,829999999999998;3002401001
4811904XG1741B;D;M11-PRE;1920;2;45,930000000000000;3002401001
4811905XG1741B;D;M31-PRE;1920;2;32,460000000000001;3002401001
4811906XG1741B;D;M34-PRE;1970;3;32,780000000000001;3002401001
4811908XG1741B;D;RC31-PRE;1988;3;38,770000000000003;3002401001
4811909XG1741B;D;RC31-PRE;1989;2;30,699999999999999;3002401001
4811910XG1741B;D;RC31-PRE;1190;2;39,570000000000000;3002401001
4811911XG1741B;D;M11-PRE;1920;1;44,670000000000002;3002401001
4811912XG1741B;D;RC31-PRE;1979;2;62,600000000000001;3002401001
4811913XG1741B;D;M31-PRE;1920;1;33,619999999999997;3002401001
4811914XG1741B;D;M11-PRE;1900;1;8,650000000000000;3002401001
4811915XG1741B;D;M11-PRE;1920;1;23,160000000000000;3002401001
4812301XG1741B;C;M31-PRE;1940;2;43,950000000000003;3002401001
4812302XG1741B;C;M31-PRE;1910;1;47,880000000000003;3002401001
4812303XG1741B;C;RC31-PRE;1950;2;30,989999999999998;3002401001
4812304XG1741B;C;M31-PRE;1920;1;5,280000000000000;3002401001
4812305XG1741B;C;M31-PRE;1920;2;33,420000000000002;3002401001
4812501XG1741B;C;RC31-PRE;1967;1;35,750000000000000;3002401001
4812502XG1741B;C;RC31-PRE;1955;1;39,880000000000003;3002401001
4812503XG1741B;C;M11-PRE;1920;2;21,730000000000000;3002401001
4812504XG1741B;C;M34-PRE;1965;1;17,129999999999999;3002401001
4812505XG1741B;C;RC31-PRE;1983;1;35,770000000000003;3002401001
4812506XG1741B;C;RC31-PRE;1983;2;18,559999999999999;3002401001
4812507XG1741B;C;RC31-PRE;1980;1;20,960000000000001;3002401001
4812508XG1741B;C;RC31-PRE;1980;1;25,890000000000001;3002401001
4812601XG1741B;C;M34-PRE;1920;2;39,560000000000002;3002401001
4812602XG1741B;C;M31-PRE;1920;2;45,549999999999997;3002401001
4812603XG1741B;C;M31-PRE;1920;2;11,400000000000000;3002401001
4812604XG1741B;C;RC31-PRE;1960;2;22,190000000000001;3002401001
4812605XG1741B;C;RC31-PRE;1990;2;22,420000000000002;3002401001
4812606XG1741B;C;RC31-PRE;1989;2;14,660000000000000;3002401001
4812607XG1741B;C;RC31-PRE;1982;3;26,770000000000000;3002401001
4812608XG1741B;C;M34-PRE;1960;1;7,230000000000000;3002401001
4812902XG1741B;C;RC31-PRE;1965;2;23,050000000000001;3002401001
4812903XG1741B;C;RC31-PRE;1968;2;22,239999999999998;3002401001
4813501XG1741D;C;M34-PRE;1930;1;31,620000000000001;3002401001
4813502XG1741D;C;M31-PRE;1930;2;19,579999999999998;3002401001
4813503XG1741D;C;M31-PRE;1930;2;12,910000000000000;3002401001
4813504XG1741D;C;RC31-PRE;1988;2;19,039999999999999;3002401001
4813901XG1741D;C;M11-PRE;1900;1;74,709999999999994;3002401001
4815201XG1741F;C;RC31-PRE;1958;2;34,240000000000002;3002401018
4815202XG1741F;C;RC31-PRE;1958;2;25,329999999999998;3002401018
4815203XG1741F;C;M31-PRE;1928;2;8,160000000000000;3002401018
4815204XG1741F;B;M31-PRE;1918;1;21,460000000000001;3002401018
4815205XG1741F;C;M34-PRE;1958;2;12,609999999999999;3002401018
4815206XG1741F;C;RC31-PRE;1958;3;24,460000000000001;3002401018
4815207XG1741F;C;RC31-PRE;1981;2;17,239999999999998;3002401018
4815208XG1741F;C;M34-PRE;1940;1;32,200000000000003;3002401018
4815209XG1741F;C;M31-PRE;1938;1;20,629999999999999;3002401018
4815211XG1741F;C;RC31-LOW;0;1;21,989999999999998;3002401018
4815212XG1741F;C;M34-PRE;1960;2;36,000000000000000;3002401018
4815213XG1741F;C;M34-PRE;1960;2;61,710000000000001;3002401018
4815217XG1741F;C;RC31-LOW;2008;6;81,269999999999996;3002401018
4815401XG1741F;C;M31-PRE;1940;3;14,190000000000000;3002401018
