115	-1.68404	37.66953	002206700XG17B	3	1988	RC31-PRE-L	71.75	3002402004
116	-1.68379	37.66991	002206800XG17B	2	1981	RC31-PRE-L	53.58	3002402004
117	-1.68337	37.67133	002207100XG17B	2	1940	M31-PRE-L	30.15	3002402006
118	-1.68328	37.67139	002207200XG17B	2	1940	M31-PRE-L	52.48	3002402006
119	-1.68288	37.67013	002207300XG17B	2	1960	M34-PRE-L	59.52	3002402004
120	-1.68277	37.67018	002207500XG17B	1	1900	M11-PRE-L	61.10	3002402004
121	-1.68272	37.66981	002207600XG17B	2	1967	RC31-PRE-L	63.31	3002402004
122	-1.68271	37.67131	002207700XG17B	2	1979	RC31-PRE-L	74.89	3002402006
123	-1.68264	37.67028	002207800XG17B	2	1940	M31-PRE-L	42.86	3002402004
124	-1.68252	37.66952	002207900XG17B	2	1983	RC31-PRE-L	47.03	3002402004
125	-1.68241	37.66983	002208000XG17B	2	1981	RC31-PRE-L	92.78	3002402004
126	-1.68203	37.66814	002208200XG17B	2	1973	RC31-PRE-L	54.10	3002402004
127	-1.68198	37.67096	002208300XG17B	2	1983	RC31-PRE-L	53.10	3002402004
128	-1.68197	37.67134	002208400XG17B	2	1988	RC31-PRE-L	51.75	3002402006
129	-1.68167	37.67139	002208500XG17B	1	1960	M34-PRE-L	42.15	3002402006
130	-1.72039	37.65006	002300300XG16G	2	1975	RC31-PRE-L	49.35	3002402028
131	-1.71556	37.64866	002400700XG16G	2	1984	RC31-PRE-L	50.13	3002402028
132	-1.71624	37.64845	002401100XG16G	1	1950	M34-PRE-L	11.82	3002402028
133	-1.71452	37.64982	002403800XG16G	1	1988	RC31-PRE-L	53.47	3002402028
134	-1.71358	37.65001	002403900XG16G	1	1977	RC31-PRE-L	53.47	3002402028
135	-1.71328	37.65016	002404000XG16G	1	1971	RC31-PRE-L	54.52	3002402028
136	-1.71289	37.65013	002404100XG16G	2	1988	RC31-PRE-L	57.31	3002402013
137	-1.72003	37.65010	002404300XG16G	2	1980	RC31-PRE-L	43.36	3002402028
138	-1.71993	37.65018	002404400XG16G	1	1933	M31-PRE-L	27.18	3002402028
139	-1.71980	37.65012	002404500XG16G	2	1984	RC31-PRE-L	44.67	3002402028
140	-1.71935	37.64957	002404600XG16G	2	1971	RC31-PRE-L	67.92	3002402028
141	-1.71970	37.64965	002404700XG16G	2	1948	M34-PRE-L	30.49	3002402028
142	-1.72025	37.64929	002404800XG16G	1	1973	RC31-PRE-L	24.01	3002402028
143	-1.72018	37.64938	002404900XG16G	2	1978	RC31-PRE-L	37.42	3002402028
144	-1.71689	37.64927	002405700XG16G	2	1988	RC31-PRE-L	50.90	3002402028
145	-1.71755	37.64867	002405800XG16G	2	1968	RC31-PRE-L	35.99	3002402028
